Delivery_person_Age,Delivery_person_Ratings,Order_Date,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),order_prepare_time (min),distance,time_category,day_of_week
29.0,4.8,2022-03-27,Sandstorms,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17,5,10.844970847441447,Night,Sunday
28.0,4.6,2022-04-03,Windy,High,2,Buffet,scooter,1.0,No,Metropolitian,22,5,1.527154370684199,Afternoon,Sunday
28.0,4.6,2022-03-10,Stormy,Low,2,Snack,scooter,1.0,No,Urban,18,15,12.083736403925942,Night,Thursday
34.0,4.0,2022-03-04,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,53,5,16.612508107851173,Night,Friday
21.0,4.9,2022-03-07,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Urban,18,5,7.756733327341512,Night,Monday
22.0,4.8,2022-03-26,Sandstorms,Jam,2,Drinks,scooter,0.0,No,Urban,19,5,7.636642780345835,Night,Saturday
22.0,4.6,2022-03-08,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Urban,15,10,19.849664698188136,Evening,Tuesday
24.0,4.8,2022-04-03,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,Urban,11,5,7.845173108613388,Evening,Sunday
27.0,4.9,2022-03-04,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,15,10.859486478314285,Evening,Friday
21.0,4.1,2022-03-31,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,36,10,17.039971971806022,Evening,Thursday
22.0,4.7,2022-03-05,Sunny,Jam,1,Snack,scooter,0.0,No,Urban,10,10,7.440383636776002,Night,Saturday
28.0,4.0,2022-03-30,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,38,15,6.205285279769409,Afternoon,Wednesday
27.0,4.5,2022-03-12,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,15,20.212141467652756,Night,Saturday
29.0,4.8,2022-03-27,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,5,13.747935433701342,Night,Sunday
28.0,3.1,2022-04-06,Sunny,Low,2,Meal,scooter,0.0,No,Urban,35,10,13.944598794232533,Night,Wednesday
38.0,4.8,2022-03-06,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,15,13.804558948437522,Evening,Sunday
24.0,4.6,2022-03-14,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,15,15,13.993230923259892,Night,Monday
32.0,4.0,2022-03-18,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,10,17.259376716936664,Evening,Friday
27.0,4.8,2022-02-13,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,5,4.4021590557819446,Night,Sunday
27.0,4.6,2022-03-25,Cloudy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,10,13.611044846525985,Night,Friday
37.0,4.8,2022-02-13,Cloudy,Medium,2,Buffet,scooter,0.0,No,Urban,18,10,5.984619891626126,Evening,Sunday
24.0,4.5,2022-03-14,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,5,12.214161102936735,Night,Monday
34.0,4.7,2022-03-01,Sunny,Jam,1,Snack,scooter,1.0,No,Urban,19,5,7.747869610339651,Night,Tuesday
34.0,4.2,2022-03-31,Windy,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,32,15,13.942528825315232,Night,Thursday
36.0,4.9,2022-02-15,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,18,10,1.4904936213133497,Morning,Tuesday
31.0,5.0,2022-03-12,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,36,10,11.909501860942648,Evening,Saturday
30.0,5.0,2022-03-24,Cloudy,High,1,Drinks,motorcycle,1.0,No,Urban,25,5,6.276138627413788,Afternoon,Thursday
21.0,4.8,2022-02-13,Fog,Low,2,Snack,electric_scooter,1.0,No,Urban,11,15,7.845173108613388,Night,Sunday
22.0,4.8,2022-03-08,Windy,Low,2,Snack,motorcycle,1.0,No,Metropolitian,10,10,16.695271848483706,Night,Tuesday
23.0,4.8,2022-03-31,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,15,16.365469292582933,Night,Thursday
27.0,4.6,2022-02-18,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,33,10,20.861178886822554,Evening,Friday
30.0,4.7,2022-03-27,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20,15,16.3693979915309,Night,Sunday
34.0,4.9,2022-02-13,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,18,10,1.486423469108537,Morning,Sunday
31.0,4.7,2022-02-13,Sandstorms,Low,1,Snack,scooter,0.0,No,Urban,21,5,3.022781750891331,Morning,Sunday
35.0,4.5,2022-02-17,Windy,High,2,Snack,scooter,0.0,No,Metropolitian,29,15,2.9923290655973296,Afternoon,Thursday
22.0,4.6,2022-04-01,Sandstorms,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,5,4.554154698317838,Evening,Friday
34.0,4.7,2022-03-11,Stormy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,27,15,7.756712515848981,Night,Friday
31.0,4.1,2022-02-17,Windy,Jam,0,Drinks,motorcycle,2.0,No,Metropolitian,34,15,4.45966219178608,Night,Thursday
28.0,4.2,2022-03-26,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,0,4.521558384389735,Night,Saturday
30.0,4.8,2022-03-16,Stormy,Low,2,Snack,scooter,1.0,No,Urban,17,15,13.993345286741215,Night,Wednesday
31.0,4.9,2022-03-20,Sandstorms,Medium,1,Snack,motorcycle,1.0,No,Urban,23,15,19.729460138980883,Evening,Sunday
38.0,4.5,2022-02-15,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,15,4.459630941888423,Night,Tuesday
39.0,4.9,2022-03-09,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,25,5,6.110622448539019,Afternoon,Wednesday
29.0,4.8,2022-03-03,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Urban,16,10,3.1380694073889375,Morning,Thursday
39.0,4.7,2022-03-19,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,16,10,3.0681762009166276,Afternoon,Saturday
22.0,4.6,2022-03-17,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Urban,20,10,3.0205869101906617,Morning,Thursday
23.0,4.7,2022-03-02,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,39,10,20.139309474357944,Night,Wednesday
38.0,4.9,2022-02-11,Sunny,High,2,Meal,motorcycle,1.0,No,Metropolitian,21,5,6.229340678593342,Afternoon,Friday
39.0,4.8,2022-03-16,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,34,15,10.572487634373488,Evening,Wednesday
26.0,4.7,2022-03-06,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,43,15,12.552275755914394,Night,Sunday
30.0,4.1,2022-03-19,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,38,10,4.648172911966466,Night,Saturday
27.0,4.9,2022-03-27,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,10,16.79399979607481,Night,Sunday
32.0,4.9,2022-03-09,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,31,5,1.5690347154047224,Afternoon,Wednesday
25.0,4.7,2022-03-02,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,10,10.689700885525228,Night,Wednesday
29.0,5.0,2022-03-02,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,18,10,10.586423596984105,Night,Wednesday
30.0,4.7,2022-03-07,Windy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,29,10,4.554109914568528,Evening,Monday
34.0,4.6,2022-03-29,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,42,5,20.21242765065459,Evening,Tuesday
21.0,4.8,2022-04-04,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,24,15,16.79174975722801,Night,Monday
37.0,4.1,2022-04-04,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,49,10,20.212680295861603,Evening,Monday
39.0,4.7,2022-03-07,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,15,6.107424091719353,Evening,Monday
35.0,5.0,2022-03-30,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,38,5,7.774210826080812,Night,Wednesday
25.0,4.7,2022-02-13,Windy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,26,15,7.786793750208121,Evening,Sunday
35.0,4.9,2022-03-05,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,21,5,7.647792401997624,Evening,Saturday
25.0,5.0,2022-04-05,Sunny,High,1,Buffet,scooter,0.0,No,Urban,13,10,6.106736943461254,Afternoon,Tuesday
26.0,4.9,2022-03-01,Stormy,Low,2,Snack,scooter,0.0,No,Urban,16,5,1.5491795846983514,Morning,Tuesday
25.0,4.9,2022-03-23,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,24,15,10.57171951549476,Night,Wednesday
38.0,4.6,2022-03-13,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,10,4.588870077617411,Night,Sunday
27.0,4.0,2022-03-30,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,34,5,4.589006535756058,Night,Wednesday
26.0,4.7,2022-04-03,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Urban,22,15,4.554154698317838,Night,Sunday
33.0,4.7,2022-03-19,Windy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,31,5,9.329034857219833,Evening,Saturday
37.0,4.9,2022-04-05,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,35,5,6.197259363285881,Afternoon,Tuesday
32.0,5.0,2022-03-28,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,25,10,7.645714859545969,Night,Monday
35.0,5.0,2022-03-05,Sandstorms,Jam,1,Snack,scooter,0.0,No,Metropolitian,30,10,4.588870077617411,Night,Saturday
20.0,5.0,2022-03-12,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,24,15,12.143065450791864,Night,Saturday
27.0,4.6,2022-04-05,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,13,10,8.927810449785229,Evening,Tuesday
36.0,4.9,2022-03-17,Cloudy,High,0,Snack,motorcycle,0.0,No,Urban,25,15,1.4884329736185136,Afternoon,Thursday
23.0,4.0,2022-04-06,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,15,12.143170122126165,Night,Wednesday
26.0,4.8,2022-03-23,Sunny,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,22,15,19.730165083396134,Night,Wednesday
38.0,4.3,2022-03-18,Stormy,Jam,2,Drinks,motorcycle,2.0,Yes,Metropolitian,43,10,17.045251004667662,Night,Friday
37.0,4.7,2022-03-10,Stormy,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,28,10,12.395377352504651,Night,Thursday
29.0,5.0,2022-03-11,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,26,15,7.7742271119001805,Night,Friday
34.0,4.3,2022-03-23,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,10,20.139309474357944,Evening,Wednesday
34.0,4.8,2022-03-21,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,5,9.329273468280855,Evening,Monday
38.0,4.6,2022-03-09,Windy,Medium,2,Meal,scooter,1.0,No,Metropolitian,26,5,4.648672166373222,Evening,Wednesday
36.0,5.0,2022-03-07,Sandstorms,Low,1,Snack,motorcycle,1.0,No,Metropolitian,22,10,1.5296079435698755,Morning,Monday
31.0,5.0,2022-03-14,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Urban,20,15,11.90326188571223,Evening,Monday
25.0,4.9,2022-03-20,Sandstorms,Jam,1,Snack,scooter,1.0,No,Metropolitian,26,10,10.883802871295954,Night,Sunday
39.0,4.8,2022-02-13,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,28,5,6.045203697781644,Afternoon,Sunday
22.0,4.8,2022-03-26,Stormy,Low,2,Drinks,scooter,0.0,No,Urban,14,5,1.529726161521905,Morning,Saturday
33.0,4.9,2022-03-07,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,34,5,4.654112653937222,Evening,Monday
30.0,4.3,2022-02-16,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,46,15,17.13040608591131,Night,Wednesday
33.0,4.8,2022-03-14,Fog,Jam,2,Meal,scooter,1.0,No,Metropolitian,38,15,19.631245183785598,Night,Monday
26.0,4.8,2022-03-10,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,18,10,19.860706000808854,Evening,Thursday
29.0,5.0,2022-03-20,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,5,16.36550392738388,Night,Sunday
32.0,4.7,2022-03-29,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,21,5,19.88222723965954,Night,Tuesday
36.0,4.8,2022-03-26,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,5,7.747203927047174,Night,Saturday
33.0,4.0,2022-02-13,Stormy,Low,0,Buffet,motorcycle,1.0,No,Urban,26,15,9.414207472710387,Night,Sunday
24.0,4.5,2022-04-02,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Urban,13,15,20.166056535064868,Night,Saturday
24.0,4.6,2022-02-11,Fog,Medium,2,Meal,scooter,0.0,No,Urban,12,5,5.855503008734879,Evening,Friday
23.0,4.0,2022-04-02,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,15,12.081749497524873,Night,Saturday
39.0,4.2,2022-03-31,Fog,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,31,15,13.660333743166278,Evening,Thursday
34.0,4.6,2022-03-26,Cloudy,Low,2,Meal,electric_scooter,0.0,No,Metropolitian,15,5,1.5549575617693234,Morning,Saturday
27.0,4.6,2022-03-10,Sandstorms,Jam,2,Meal,scooter,0.0,No,Metropolitian,28,5,10.73767592244511,Night,Thursday
23.0,5.0,2022-03-12,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,22,10,13.765379678937752,Night,Saturday
22.0,4.6,2022-04-05,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,19,15,6.276138627413788,Evening,Tuesday
23.0,4.6,2022-02-11,Stormy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,11,5,1.4905617660518595,Morning,Friday
22.0,5.0,2022-02-15,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,10,1.4904459306309124,Morning,Tuesday
22.0,4.9,2022-03-15,Stormy,Low,1,Buffet,motorcycle,0.0,No,Urban,12,5,2.9760623754425413,Morning,Tuesday
33.0,4.3,2022-02-11,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,31,15,9.414207472710387,Evening,Friday
38.0,4.7,2022-03-24,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,38,5,7.77427248083593,Night,Thursday
34.0,4.2,2022-03-12,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,48,15,13.943139482101484,Night,Saturday
37.0,4.7,2022-04-03,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,22,15,7.7482872035100545,Night,Sunday
35.0,4.9,2022-03-28,Sunny,Jam,1,Buffet,scooter,1.0,No,Urban,24,15,7.5894637067025705,Night,Monday
35.0,4.8,2022-03-15,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,27,15,7.551248572683064,Night,Tuesday
31.0,4.1,2022-03-11,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,33,5,1.4880947062703014,Morning,Friday
35.0,4.8,2022-03-01,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,5,1.5514232908136332,Morning,Tuesday
32.0,3.9,2022-03-10,Sandstorms,Medium,2,Drinks,electric_scooter,2.0,No,Urban,38,5,10.415215106220083,Evening,Thursday
28.0,4.6,2022-03-03,Fog,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,5,3.0553157793778154,Afternoon,Thursday
30.0,4.7,2022-03-04,Windy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,44,5,16.69539736717666,Night,Friday
22.0,4.3,2022-04-03,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,23,5,4.521816413824638,Night,Sunday
34.0,4.6,2022-02-15,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28,5,1.5690347154047224,Morning,Tuesday
39.0,4.8,2022-02-17,Sandstorms,Jam,2,Snack,scooter,0.0,No,Metropolitian,27,15,4.402192713489038,Night,Thursday
35.0,4.9,2022-03-27,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,30,10,10.571404917113615,Night,Sunday
26.0,5.0,2022-03-01,Stormy,Jam,0,Snack,motorcycle,1.0,No,Urban,29,10,4.532421028606297,Night,Tuesday
32.0,4.0,2022-02-15,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,32,15,3.0224814348019176,Afternoon,Tuesday
28.0,4.9,2022-03-15,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,19,15,1.5494964829535063,Morning,Tuesday
33.0,4.9,2022-02-11,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,12,5,2.9279142999673726,Morning,Friday
26.0,4.6,2022-03-13,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,10,5,1.5296123009283698,Morning,Sunday
32.0,4.7,2022-02-15,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,10,9.068461138783064,Night,Tuesday
34.0,4.7,2022-02-13,Fog,High,0,Meal,motorcycle,1.0,No,Urban,32,15,5145.475607516692,Afternoon,Sunday
35.0,4.7,2022-03-30,Sunny,Medium,0,Meal,motorcycle,0.0,No,Urban,28,5,6.197822797658338,Evening,Wednesday
33.0,4.3,2022-03-14,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,40,15,17.04381994924314,Evening,Monday
26.0,4.9,2022-04-02,Fog,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,42,15,19.93768479044883,Night,Saturday
25.0,4.8,2022-03-10,Fog,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,36,15,12.552275755914394,Evening,Thursday
34.0,4.9,2022-03-23,Fog,Jam,1,Buffet,motorcycle,1.0,No,Urban,40,15,13.660304126218064,Night,Wednesday
32.0,5.0,2022-02-18,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Urban,25,5,20.94189850005279,Night,Friday
29.0,4.6,2022-03-19,Cloudy,Low,1,Snack,motorcycle,0.0,No,Urban,10,5,1.5272284258837878,Morning,Saturday
25.0,4.7,2022-04-05,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,19,15,7.747184339020532,Night,Tuesday
31.0,5.0,2022-03-11,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,34,5,7.7742611303759155,Night,Friday
26.0,4.0,2022-02-12,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,5,13.600335001081332,Night,Saturday
32.0,4.7,2022-03-17,Windy,High,0,Drinks,motorcycle,0.0,No,Urban,35,15,6.040943976643423,Afternoon,Thursday
30.0,4.3,2022-03-05,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,22,5,1.5514034361583107,Morning,Saturday
24.0,4.0,2022-03-24,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,32,5,6.135893319343083,Afternoon,Thursday
34.0,4.7,2022-04-03,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,15,1.5496365009021706,Morning,Sunday
24.0,4.1,2022-02-11,Sunny,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,44,5,7.845173108613388,Night,Friday
27.0,4.2,2022-03-20,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,34,10,12.082423061297098,Evening,Sunday
24.0,4.5,2022-03-11,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,27,15,4.654039812210762,Evening,Friday
34.0,4.2,2022-03-24,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,35,5,8.927154262343281,Night,Thursday
33.0,4.5,2022-02-17,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,20,15,1.557476299906727,Morning,Thursday
24.0,4.6,2022-03-21,Cloudy,Medium,2,Meal,scooter,1.0,No,Urban,14,5,6.028642462299419,Evening,Monday
37.0,4.8,2022-03-02,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,33,5,13.765174036190759,Evening,Wednesday
38.0,3.5,2022-02-16,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,34,15,16.760423476904972,Night,Wednesday
20.0,4.9,2022-04-05,Stormy,High,1,Buffet,motorcycle,0.0,No,Metropolitian,14,5,6.041656803068988,Afternoon,Tuesday
32.0,4.1,2022-03-27,Cloudy,Low,0,Snack,motorcycle,1.0,No,Urban,37,15,10.692860419649532,Night,Sunday
21.0,4.0,2022-03-02,Windy,Jam,0,Meal,motorcycle,1.0,No,Urban,31,5,12.552275755914394,Night,Wednesday
21.0,4.7,2022-04-05,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,10,9.308411100114,Evening,Tuesday
31.0,4.6,2022-03-03,Cloudy,Low,2,Buffet,scooter,1.0,No,Urban,19,10,1.4878016523650663,Morning,Thursday
36.0,4.9,2022-03-30,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,22,10,1.5180601561565734,Morning,Wednesday
37.0,4.9,2022-03-19,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28,5,3.01481332471581,Morning,Saturday
29.0,4.8,2022-04-05,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,18,15,9.177225998300312,Night,Tuesday
26.0,5.0,2022-03-29,Fog,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,40,15,19.939345878302397,Night,Tuesday
29.0,4.7,2022-03-26,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,27,5,4.537475349126886,Evening,Saturday
29.0,4.8,2022-03-24,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,5,7.774224002698605,Night,Thursday
28.0,4.6,2022-03-08,Fog,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,25,10,13.806237934463724,Night,Tuesday
29.0,4.8,2022-03-10,Stormy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,19,10,16.611017637184716,Evening,Thursday
39.0,4.8,2022-03-11,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,26,10,7.756952986806547,Night,Friday
34.0,3.5,2022-03-20,Fog,Low,2,Meal,scooter,0.0,No,Metropolitian,39,5,10.84481606265683,Night,Sunday
34.0,4.7,2022-03-15,Sunny,Low,2,Meal,scooter,0.0,No,Urban,10,15,3.109780228519287,Morning,Tuesday
22.0,4.5,2022-02-17,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,16,5,1.5573224678868558,Morning,Thursday
30.0,4.5,2022-03-27,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,30,5,12.395136598591078,Night,Sunday
37.0,3.7,2022-03-06,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,10,10.844889441833946,Night,Sunday
20.0,4.8,2022-02-17,Sandstorms,High,2,Buffet,scooter,1.0,No,Urban,26,15,3.1380694073889375,Afternoon,Thursday
37.0,5.0,2022-03-19,Cloudy,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,17,5,3.020928024426324,Morning,Saturday
33.0,4.6,2022-03-23,Fog,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,30,5,16.365329549035206,Evening,Wednesday
29.0,4.8,2022-03-03,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,15,15,3.0145952544337895,Morning,Thursday
22.0,5.0,2022-03-16,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,35,15,17.042984733537462,Night,Wednesday
26.0,4.9,2022-03-08,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,21,10,13.993239375923967,Night,Tuesday
27.0,4.6,2022-03-11,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,28,15,6.028642462299419,Evening,Friday
34.0,4.7,2022-03-31,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,42,15,10.571705517771939,Night,Thursday
20.0,4.7,2022-03-26,Stormy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,17,15,9.297373575548699,Evening,Saturday
34.0,4.5,2022-03-25,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,26,15,10.85961357947744,Night,Friday
34.0,4.6,2022-02-17,Sandstorms,Medium,1,Meal,scooter,1.0,No,Metropolitian,31,15,7.619229147454786,Evening,Thursday
38.0,4.8,2022-04-02,Sunny,Medium,2,Meal,motorcycle,0.0,No,Urban,18,15,17.063560974578667,Evening,Saturday
35.0,4.8,2022-03-07,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,33,15,8.927409587683982,Night,Monday
29.0,5.0,2022-03-02,Windy,Jam,2,Drinks,motorcycle,0.0,No,Urban,28,10,19.8506301435878,Night,Wednesday
27.0,5.0,2022-02-17,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,11,10,7.31921635712769,Evening,Thursday
20.0,4.9,2022-04-06,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,36,5,12.438508883723854,Evening,Wednesday
34.0,4.0,2022-03-28,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,45,5,6.108360812908673,Afternoon,Monday
29.0,4.6,2022-03-11,Windy,High,2,Snack,motorcycle,0.0,No,Metropolitian,12,10,6.20541663672186,Afternoon,Friday
29.0,4.9,2022-03-26,Cloudy,Low,1,Buffet,scooter,1.0,No,Metropolitian,12,5,9.177302192003586,Night,Saturday
28.0,4.5,2022-04-01,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,5,3.1380694073889375,Morning,Friday
25.0,2.6,2022-03-14,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,34,5,20.211660890979633,Night,Monday
36.0,5.0,2022-03-11,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,15,9.162284318257463,Night,Friday
39.0,4.6,2022-03-27,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,15,0,12.439739377179093,Night,Sunday
34.0,4.6,2022-03-25,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,43,15,12.438927835428666,Evening,Friday
34.0,4.7,2022-03-24,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,15,3.102794196598742,Morning,Thursday
33.0,4.9,2022-03-25,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,15,15,17.042883652085017,Night,Friday
24.0,4.6,2022-03-19,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,27,10,7.77451972836823,Night,Saturday
36.0,4.7,2022-03-29,Windy,Low,2,Buffet,scooter,1.0,No,Urban,20,15,12.43888855192116,Night,Tuesday
36.0,4.3,2022-03-24,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,34,5,4.537472452712269,Evening,Thursday
22.0,4.6,2022-03-17,Stormy,Low,1,Snack,scooter,1.0,No,Urban,11,5,1.5690347154047224,Morning,Thursday
31.0,4.9,2022-03-08,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,30,5,10.983241696284244,Night,Tuesday
